spu,sku,pid,pname,price
12459034337,40354462959,40354462956,"['华为（HUAWEI） 荣耀V20 全网通4G智能', ' 下单送吃鸡神器 耳机 等5件套 幻夜黑 全网通+品牌耳机（8G+128G）']",['2899.00']
12844986082,46315429863,46315429863,"['Meitu 美图T9 动漫限量版', ' 4GB+128GB 骁龙 全面屏 全身美型 双卡双待 全网通 美少女战士限量版 4 +128GB']",['2399.00']
12687789267,41978367125,41978367124,"['飞利浦（PHILIPS）E125 非智能老人小', ' 超长待机 直板按键 双卡双待 老年', ' 海军蓝']",['139.00']
10797614598,44114313061,17221786457,"['金荣通（KRTONE） 电信', 'RTK8翻盖女士老人机天翼移动联通电信2G 粉色【电信】']",['215.00']
12606898572,41095926356,41095926343,"['华为 荣耀8X 全面屏AI智能拍照', '千元机 双卡双待 全网通4G 幻影蓝 6GB+64GB']",['1399.00']
11931212710,43091755769,32072757012,"['华为（HUAWEI） nova 3i 移动联通电信全网通4G 全面屏高清四摄游戏智能', ' 双卡双待 蓝楹紫 (6G RAM+128G ROM)']",['1558.00']
11449265501,32583133119,26054908752,"['海尔（Haier） M360C 电信老人', ' 报姓名 直板按键 功能机备用 老年机 红色 官方标配+8G内存卡']",['268.00']
12796138042,48733276195,43299925626,"['华为（HUAWEI） 华为畅享9e', ' 幻夜黑 全网通（3+32G）']",['799.00']
13139128856,48959645883,48959645882,"['华为（HUAWEI） 畅享8 Plus 全面屏双卡', ' 全网通4G(4GB+64GB) 蓝色']",['1028.00']
10718624078,16590754164,16590754160,['Apple iPhone8 苹果8 【送无线充电器】 金色 全网通64GB'],['3668.00']
11591742932,27661432453,27661432447,"['小米（MI） 小米6X 移动联通电信4G全网通 智能', ' 双卡双待 流沙金 4G+64G']",['1128.00']
12149239661,35204404691,35204404687,"['三星（SAMSUNG）  Galaxy A6s(SM-G6200)', ' 花木蓝 全网通(6G+64G)+赠一年碎屏险']",['1188.00']
12399859481,44061891586,38590641399,"['CONQUEST 征服 S12 户外三防智能', ' 数字模拟对讲', ' 全网通双4G 超长待机 磁吸充电 黑色4+64GB（DMR对讲版）']",['2998.00']
12091626529,34562182883,34355357575,"['华为（HUAWEI） 华为畅享MAX ', ' 幻夜黑 全网通 4GB+128GB']",['1399.00']
11828666666,35523346795,30725216601,"['纽曼NewmanV98全网通三防老人', '电霸超长待机', ' V98黑色']",['299.00']
12673939669,41800115001,41800115001,"['纽曼 S9全网通三防老人机超长待机军工大字大声大屏老年', '按键直板电霸待机王备用户外电信版正品 三网通黑色']",['298.00']
12091626529,34562182883,34355357575,"['华为（HUAWEI） 华为畅享MAX ', ' 幻夜黑 全网通 4GB+128GB']",['1399.00']
11828666666,35523346795,30725216601,"['纽曼NewmanV98全网通三防老人', '电霸超长待机', ' V98黑色']",['299.00']
12673939669,41800115001,41800115001,"['纽曼 S9全网通三防老人机超长待机军工大字大声大屏老年', '按键直板电霸待机王备用户外电信版正品 三网通黑色']",['298.00']
12551376003,40305156215,40299792284,"['天语（K-Touch） 天语T9 翻盖老人机 移动联通电信老年', ' 金色 电信版']",['229.00']
12132426554,34956176302,34956176301,"['飞利浦（PHILIPS） E256S 翻盖老人', ' 移动联通 双屏双卡双待老年机 黑色']",['299.00']
12827481582,44033813500,44033813497,"['【6期免息.送原装耳机】华为畅享9s 全网通4G智能', ' 极光蓝 6期免息 4G+128G 送荣耀原装耳机+原装数据线+碎屏险']",['1699.00']
11605253292,27858026581,27830312072,"['NEWMIND F15移动 翻盖跑车', '儿童', '迷你超小学生', '男女款翻盖', '老人机备用机卡片', ' 黑色']",['129.00']
12778600137,43066037614,43066037612,"['优思 US2军工三防直板老人', '超薄超长待机老年机按键老年', '备用机学生机大屏大声正品老人机 军绿色—移动版']",['148.00']
12832051516,43825907895,43825907894,"['创星学生', '直板迷你超薄超小儿童', '正品奢华移动版卡片', '备用男女款功能按键功能', '商务按键老人 黑色']",['138.00']
11253117262,23543008121,23543008118,"['艾尼卡（Anica） T8 移动2G网红功能卡片', '超薄特小迷你', '抖音同款学生', '超小袖珍双卡 黑色']",['158.00']
11987774753,32969688244,32853824570,"['Apple 苹果iphone xs max(A2104) ', ' 深空灰 全网通256G']",['8566.00']
12700950693,46844214055,45229524979,['小米9透明尊享版【送碎屏保】 透明 8G+256GB（透明）+小米20W无线充'],['3699.00']
12547002687,41050305030,41050305029,"['美图（meitu） V7 ', '兰博基尼旗舰限量版 智能美颜 拍照', ' 双卡双待 4G全网通自拍', ' 8+128G-绿境之梦 官方标配']",['2999.00']
12917042578,45243533603,45243522199,"['黑鲨', '2代 骁龙855 4800万像素 游戏', '【分期免息', '】 冰封银 全网通 8G+128G']",['3199.00']
12619411429,41270412579,41270412579,"['飞利浦E289 全网通4G智能老年人', ' 移动联通电信4G老人机 语音王 星空灰 全网通4G']",['389.00']
12934279196,45559877351,45559877351,['Meitu 美图V6 全身美型 美颜拍照 全网通版 (6GB+128GB) 鹿特丹橙'],['1332.00']
12874950979,44530746142,44530746140,['华为畅享9S 全网通千元机 2400万超广角三摄珍珠屏大存储 幻夜黑 4G 128G'],['1299.00']
12817633701,46002200847,43612213407,"['黑鲨游戏', '2 游戏', ' 骁龙855 暗影黑 12GB+256GB（送黑鲨手柄']",['3999.00']
10831913899,30337135598,17695757634,"['中兴（ZTE） 中兴A602（BA602t）双卡双待移动联通电信 4G智能', '支持NFC 流沙金 全网通(2GB+16GB)']",['399.00']
100005989684,100005989684,100005989684,['【优享版】华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB亮黑色全网通版双4G'],['5488.00']
12711590744,42284504912,42284504911,"['华为畅享9S ', ' 幻夜黑 全网通(4G+128G）']",['1699.00']
12179794325,35685013384,35685013383,"['努比亚（nubia） 努比亚X ', ' 深空灰 全网通 (8G+128G)']",['2399.00']
11392174467,26929650933,26929650925,"['天语（K-TOUCH） Note5 全面屏移动联通电信全网通4G智能中老人', ' 指纹人脸解锁一体机 曜石黑 3GB+64GB']",['599.00']
12539046535,40129748951,40129748945,"['华为（HUAWEI） 荣耀V10', ' 极光蓝 全网通4G(6GB+64GB)']",['1999.00']
10138120488,10705295916,10705295915,"['Apple 苹果iPhone7 plus', ' 玫瑰金 官方标配(全网通128G)']",['4189.00']
12813057215,44231655314,44231644300,"['华为 HUAWEI P30 麒麟980AI智能芯片超感光徕卡三摄', ' 全面屏屏内指纹全网通双4G', ' 亮黑色 8GB+128GB']",['4288.00']
12119353801,43021197974,34773220465,"['联想（Lenovo） S5 Pro 全网通4G 全面屏6.2英寸 骁龙636 AI智能 娱乐游戏', ' 晶耀黑 6GB+128GB']",['1088.00']
12507624548,40444876896,39748624699,"['华为（HUAWEI） 荣耀v20 全网通4G 游戏拍照', ' 幻夜黑 6GB+128GB【6期免息】']",['2499.00']
12522994193,40256250635,40256250635,"['小米（MI） 小米play ', ' 黑色 全网通 4GB+64GB']",['999.00']
11955410616,32983872740,32400718448,"['Apple 苹果 iPhone XS Max ', ' 金色 全网通 256GB']",['8688.00']
12179794325,35685013384,35685013383,"['努比亚（nubia） 努比亚X ', ' 深空灰 全网通 (8G+128G)']",['2399.00']
11392174467,26929650933,26929650925,"['天语（K-TOUCH） Note5 全面屏移动联通电信全网通4G智能中老人', ' 指纹人脸解锁一体机 曜石黑 3GB+64GB']",['599.00']
12539046535,40129748951,40129748945,"['华为（HUAWEI） 荣耀V10', ' 极光蓝 全网通4G(6GB+64GB)']",['1999.00']
10138120488,10705295916,10705295915,"['Apple 苹果iPhone7 plus', ' 玫瑰金 官方标配(全网通128G)']",['4189.00']
12813057215,44231655314,44231644300,"['华为 HUAWEI P30 麒麟980AI智能芯片超感光徕卡三摄', ' 全面屏屏内指纹全网通双4G', ' 亮黑色 8GB+128GB']",['4288.00']
12119353801,43021197974,34773220465,"['联想（Lenovo） S5 Pro 全网通4G 全面屏6.2英寸 骁龙636 AI智能 娱乐游戏', ' 晶耀黑 6GB+128GB']",['1088.00']
12507624548,40444876896,39748624699,"['华为（HUAWEI） 荣耀v20 全网通4G 游戏拍照', ' 幻夜黑 6GB+128GB【6期免息】']",['2499.00']
12522994193,40256250635,40256250635,"['小米（MI） 小米play ', ' 黑色 全网通 4GB+64GB']",['999.00']
11955410616,32983872740,32400718448,"['Apple 苹果 iPhone XS Max ', ' 金色 全网通 256GB']",['8688.00']
11992446321,32915523635,32915523634,"['飞利浦（PHILIPS）E133X 电信2G老人', ' 电信 直板 非智能老年人 超长待机', ' 炫舞红']",['238.00']
11996184128,33273062022,33273062019,"['小米（MI） 小米8青春版 ', ' 深空灰 全网通(6+64G)']",['1129.00']
11850511097,32519132331,31020592793,"['小米 红米6A全网通移动联通电信4G', ' 铂银灰2+16']",['529.00']
11511702727,26808840583,26733913069,"['华为（HUAWEI） 华为 畅享8e ', ' 蓝色 全网通 3G+32G']",['999.00']
12523615849,39928577470,39928577470,"['华为（HUAWEI） 畅享9 全网通4G智能', ' 幻夜黑（4G+64G）']",['1199.00']
11646574146,29414802443,28301180325,"['诺基亚（NOKIA）X6  全网通版移动联通电信4G 智能老人老年全面屏', ' 双卡双待 暗夜蓝 (6G RAM+64G ROM)']",['899.00']
10478547146,15435793650,13755832362,"['AGM X1 全网通4G 户外三防智能', '超长待机 移动联通电信  双卡双待 破冰行动同款 黑金4G+64G']",['1399.00']
12149649110,35317378812,35317378812,"['魅族（MEIZU）魅族note8 全面屏 ', ' 曜黑 全网通(4G+64G)尊享版']",['838.00']
11536295033,27115494851,27115494851,"['飞利浦（PHILIPS） E180', '  移动联通2G 老年老人', ' 双卡双待 经典黑']",['189.00']
10332214876,19686606085,19686606084,"['诺基亚（NOKIA）诺基亚105 106DS ', '105DS 移动联通2G直板键盘备用机老人机学生机 诺基亚105蓝色（新款单卡）']",['139.00']
11477194109,36415657257,36415657257,"['魅族（MEIZU） 魅蓝note6魅蓝S6 魅蓝6T魅族V8 X8 魅族note8全网通', '双卡双待 魅族V8全网通4+64G曜黑']",['708.00']
1965427654,22287559390,22287559386,['APPLE 苹果iPhone8/8Plus 美版有锁激活（送卡贴）苹果8 移动联通4G手 iPhone8深空灰 64GB美版有锁两网通（赠卡贴）'],['2988.00']
11637771003,28207514552,28207514552,"['华为（HUAWEI） 华为Nova3i ', ' 蓝楹紫 全网通6GB+128GB']",['2199.00']
12681360476,43090676300,41889136986,"['多亲（QIN） Qin 1s AI功能电话智能电信volte老人', ' 移动联通4G', ' 微信版 灰色【移动2G】+32G内存卡+充电头']",['269.00']
12001475302,33032524715,33032524714,"['Apple 苹果xsmax iphone XS MAX ', ' 金色 全网通  256G']",['8699.00']
10667950868,15770768972,15770768971,['诺基亚（NOKIA） 105 移动联通2G 经典老人机 商务备用机 【新版】 蓝色 移动联通2G'],['139.00']
11477970561,26368443968,26368055352,"['BIHEE 月上3310C 电信老人机 直板按键学生', '超长待机百合', ' 深蓝色']",['138.00']
12615362573,41215307766,41215307766,"['小辣椒 红辣椒7R 全面屏 移动联通电信4G 全网通双卡双待大屏', '支持微信多开 渐变黑 3GB+32GB']",['548.00']
12971321578,46516788419,46516788418,"['魅族 16s 骁龙855全面屏拍照游戏', ' 全网通移动联通电信4G', ' 碳纤黑(8GB+128GB)']",['2959.00']
11282036557,28385368298,23954470690,"['美图（meitu） V6（MP1605）', ' 京城红 全网通 6GB+128GB']",['1498.00']
1965045130,22230195866,20606339673,"['Apple 苹果 iPhone8 Plus 移动联通（美版激活有锁）4G智能', '赠卡贴 金色 64GB美版两网有锁（赠卡贴）']",['3788.00']
12971321578,46516788419,46516788418,"['魅族 16s 骁龙855全面屏拍照游戏', ' 全网通移动联通电信4G', ' 碳纤黑(8GB+128GB)']",['2959.00']
11282036557,28385368298,23954470690,"['美图（meitu） V6（MP1605）', ' 京城红 全网通 6GB+128GB']",['1498.00']
1965045130,22230195866,20606339673,"['Apple 苹果 iPhone8 Plus 移动联通（美版激活有锁）4G智能', '赠卡贴 金色 64GB美版两网有锁（赠卡贴）']",['3788.00']
13060807610,47677778891,47677778881,"['【原封正品】华为 荣耀8X ', ' 梦幻紫 6GB+64GB  全网通版']",['1499.00']
12025066108,37142969361,33380668620,"['小米（MI） 小米8青春版 ', ' 深空灰 4G+64G']",['1028.00']
11077542997,21060639993,21060639991,"['守护宝 （上海中兴）V88 移动联通2G 大屏翻盖老年老人', ' 双卡双待 金色 移动联通2G']",['219.00']
11706213895,29667687648,29660808572,"['纽曼F9 移动翻盖老人', ' 老年机双卡双待 双屏大字大声 超长待机联通4G网络全网通 电信版 学生 雅典黑（电信版）单卡 官方标配']",['208.00']
11837384409,30841452599,30841452599,"['诺基亚（NOKIA） 诺基亚216 移动联通2G', ' 双卡双待 老人老年', '儿童学生备用功能机 黑色']",['269.00']
13061785084,47695798771,47695798771,"['OPPO Reno 10倍变焦版【6期免息+1年屏碎保+运费险】高通骁龙855 全景屏游戏拍照', ' 极夜黑（6GB+128GB） 官方标配']",['3999.00']
12640787448,46720257924,41490928105,"['飞利浦E289 全网通智能老人', ' 移动联通电信4G 超长待机大字大声 直板老年机 WIFI微信热点 摩卡金 全网通4G网络版标配']",['389.00']
11658918508,28449249426,28449249426,"['华为（HUAWEI） 荣耀7 畅玩7 ', ' 金色 全网通 2GB+16GB']",['508.00']
1197787463,1389989639,1389989638,"['长虹（CHANGHONG） GA568战神 老人', ' 移动/联通2G  双卡双待 咖啡金']",['399.00']
11868698529,31245239083,31245239083,"['摩托罗拉（Motorola） z3（XT1929-15）', ' 星钻黑 全网通(6+128G)']",['2699.00']
12027826376,33419288316,33419288316,"['Apple 苹果 XS iPhone XS (A2100) 移动联通电信 全面屏4G智能', ' 金色 64G']",['7378.00']
11841990692,47844152797,30907727246,"['纽曼（Newman）R15  学生', '卡片', ' 移动电信迷你可爱儿童', ' 黑色(电信版）']",['258.00']
12635719744,41440911125,41440911124,"['华为 （HUAWEI）华为  P20 ', ' 全网通版 亮黑色 6GB+128GB']",['3028.00']
11425348467,25810683527,25810683522,"['【赠碎屏险】华为Nova3i ', ' 亮黑色 全网通(6G + 128G )']",['1478.00']
100000377924,100000377924,100000377924,['摩托罗拉 motorola p30（XT1943-1） 6GB+128GB 极光渐变色 全网通'],['1899.00']
12615068524,42273776421,41210504690,"['【12期免息】华为畅享9 ', ' 幻夜黑 公开全网通(4GB+64GB)【免息版】']",['1299.00']
12150390032,35221442498,35221442498,"['纽曼（Newman） F9C 翻盖电信老人', ' CDMA天翼老年', ' 超长待机 中国红']",['238.00']
12682148177,41900949168,41900949168,['【立减200元 12期免息】华为mate20 Pro (UD)屏内指纹版麒麟980芯片全面屏超大广角 亮黑色 移动4G+全网通（6GB+128GB）'],['4899.00']
12222938530,36324670120,36324670120,"['飞利浦（PHILIPS） E151Y 电信CMDA直板老人', ' 超长待机老年机学生备用功能机 陨石黑 陨石黑']",['198.00']
12567104129,40513543218,40513543218,"['小米 红米6A AI美颜 移动全网通4G 智能老人', ' 双卡双待 铂银灰 2G+16G（移动全网通）']",['529.00']
12975669749,46233255221,46233255221,"['守护宝（上海中兴）L518 长待机 移动联通2G 双卡双待 翻盖老人', ' 老年备用功能机 典雅红']",['228.00']
10522958488,13934348244,13934348244,"['诺基亚（NOKIA）105 ', '移动联通2G老人 老年 儿童 学生男 女 备用机  超长待机 黑色（升级款单卡)']",['149.00']
11005760088,42302941466,20061811365,"['纽曼 F6 移动/联通2G  翻盖', '  老人', '  双卡双待   老人机 红色']",['198.00']
10163953131,13140322463,13140322463,"['AGM M2 全网通 三防老人', ' 双卡双待 军工户外防水防摔 超长待机 商务备用直板功能机 黑金色']",['339.00']
10839817542,22040110403,22040110403,"['华为 nova2S ', ' 浅艾蓝 全网通(4G+ 64G )']",['1368.00']
10685080245,16007583576,16007583576,"['Apple 苹果 iPhone 5s智能', ' 金色（移动联通4G） (16G ROM)']",['1888.00']
11789791606,30940294706,30164630893,"['华为（HUAWEI） 荣耀note10 ', ' 幻影蓝 全网通(6G+128G )']",['2899.00']
12222938530,36324670120,36324670120,"['飞利浦（PHILIPS） E151Y 电信CMDA直板老人', ' 超长待机老年机学生备用功能机 陨石黑 陨石黑']",['198.00']
12567104129,40513543218,40513543218,"['小米 红米6A AI美颜 移动全网通4G 智能老人', ' 双卡双待 铂银灰 2G+16G（移动全网通）']",['529.00']
12975669749,46233255221,46233255221,"['守护宝（上海中兴）L518 长待机 移动联通2G 双卡双待 翻盖老人', ' 老年备用功能机 典雅红']",['228.00']
10522958488,13934348244,13934348244,"['诺基亚（NOKIA）105 ', '移动联通2G老人 老年 儿童 学生男 女 备用机  超长待机 黑色（升级款单卡)']",['149.00']
11005760088,42302941466,20061811365,"['纽曼 F6 移动/联通2G  翻盖', '  老人', '  双卡双待   老人机 红色']",['198.00']
10163953131,13140322463,13140322463,"['AGM M2 全网通 三防老人', ' 双卡双待 军工户外防水防摔 超长待机 商务备用直板功能机 黑金色']",['339.00']
10839817542,22040110403,22040110403,"['华为 nova2S ', ' 浅艾蓝 全网通(4G+ 64G )']",['1368.00']
10685080245,16007583576,16007583576,"['Apple 苹果 iPhone 5s智能', ' 金色（移动联通4G） (16G ROM)']",['1888.00']
11789791606,30940294706,30164630893,"['华为（HUAWEI） 荣耀note10 ', ' 幻影蓝 全网通(6G+128G )']",['2899.00']
10216629754,43185784626,11299916658,"['【白条分期免息】天语 I9 全面屏全网通4G', '电信迷你智能', ' 网红款卡片小', '学生儿童', ' 闪亮黑 3G+32G']",['599.00']
